Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Median Household Income,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
2252-ISRNH,1,Male,22,1,0,1,1,>=3,Covelo,95428,39.83307,-123.178765,2296,32782.0,1,9,9,Offer E,1,30.46,1,1,Fiber Optic,82,0,0,1,0,1,0,0,1,One Year,1,Bank Withdrawal,90.35,767.9,0.0,0,274.14,1042.04,3,0,27,2993,,
6537-OTKMY,1,Male,52,0,0,0,0,0,Covelo,95428,39.83307,-123.178765,2296,32782.0,0,0,15,Offer D,0,0.0,0,1,DSL,14,0,0,1,0,1,1,1,1,One Year,0,Bank Withdrawal,50.75,688.2,32.55,0,0.0,655.6500000000001,5,0,63,5091,,
9747-DDZOS,1,Female,50,0,0,0,0,0,Eldridge,95431,38.348884,-122.51699,363,57241.0,0,0,1,None,1,3.84,0,1,Fiber Optic,2,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,73.5,73.5,0.0,0,3.84,77.34,2,1,74,4378,Dissatisfaction,Network reliability
4547-KQRTM,1,Female,60,0,0,0,0,0,Eldridge,95431,38.348884,-122.51699,363,57241.0,0,0,10,None,1,49.7,1,1,Fiber Optic,10,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,80.05,830.7,0.0,0,497.0,1327.7,1,1,76,3740,Competitor,Competitor offered higher download speeds
0564-JJHGS,1,Male,45,0,0,0,0,0,Guerneville,95446,38.52576,-123.013347,4913,43564.0,0,0,9,None,1,19.22,1,1,Fiber Optic,10,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,95.5,829.1,0.0,0,172.98,1002.08,2,1,90,5007,Dissatisfaction,Limited range of services
8480-PPONV,1,Male,56,0,0,1,1,>=3,Guerneville,95446,38.52576,-123.013347,4913,43564.0,1,3,62,None,1,40.66,1,1,Fiber Optic,21,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,115.55,7159.05,0.0,0,2520.9199999999996,9679.97,3,0,25,6349,,
6855-VLGOS,1,Male,51,0,0,1,1,1,Guerneville,95446,38.52576,-123.013347,4913,43564.0,1,5,72,None,1,37.11,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.55,1432.55,0.0,0,2671.92,4104.47,5,0,41,5809,,
1452-UZOSF,1,Male,31,0,0,1,1,1,Guerneville,95446,38.52576,-123.013347,4913,43564.0,1,9,72,Offer A,1,7.16,1,1,Fiber Optic,24,1,1,1,1,1,0,0,1,Two Year,1,Credit Card,106.1,7548.6,23.39,0,515.52,8040.73,3,0,21,4890,,
1428-GTBJJ,1,Male,20,1,0,0,0,0,Jenner,95450,38.505995,-123.187019,438,51389.0,0,0,11,None,1,5.4,0,1,Fiber Optic,41,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.55,824.75,0.0,0,59.400000000000006,884.15,2,1,81,4601,Price,Long distance charges
1257-SXUXQ,1,Male,20,1,0,1,1,1,Jenner,95450,38.505995,-123.187019,438,51389.0,1,>=10,5,None,1,8.04,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.45,86.05,0.0,0,40.199999999999996,126.25,3,0,79,4573,,
3181-MIZBN,1,Male,40,0,0,1,1,1,Jenner,95450,38.505995,-123.187019,438,51389.0,1,2,16,None,1,31.99,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.75,313.4,0.0,0,511.84,825.24,4,0,68,3677,,
8597-CTXVJ,1,Male,31,0,0,0,1,1,Jenner,95450,38.505995,-123.187019,438,51389.0,0,0,70,None,1,26.62,1,1,Cable,19,1,1,0,1,0,0,0,1,One Year,0,Bank Withdrawal,64.95,4551.5,20.87,0,1863.4,6394.030000000001,4,0,65,5392,,
7410-YTJIK,1,Female,35,0,0,0,0,0,Eureka,95501,40.796621,-124.15428,23224,38175.0,0,0,7,None,1,18.1,1,1,Fiber Optic,15,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,75.45,480.75,0.0,0,126.70000000000002,607.45,1,1,75,2872,Competitor,Competitor had better devices
3230-IUALN,1,Female,41,0,0,1,0,0,Eureka,95501,40.796621,-124.15428,23224,38175.0,1,>=10,45,None,1,26.01,0,1,Cable,29,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,81.0,3533.6,0.0,0,1170.45,4704.05,3,0,56,2934,,
1734-ZMNTZ,1,Female,50,0,0,1,1,2,Eureka,95501,40.796621,-124.15428,23224,38175.0,1,1,11,None,1,15.04,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.0,300.7,0.0,0,165.44,466.14,4,0,65,5409,,
5066-GFJMM,1,Female,55,0,0,1,0,0,Eureka,95501,40.796621,-124.15428,23224,38175.0,1,4,3,Offer E,1,41.36,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.9,45.75,0.0,0,124.08,169.82999999999998,5,0,48,3716,,
4626-GYCZP,1,Male,60,0,0,0,0,0,Eureka,95503,40.737431,-124.108897,23570,48681.0,0,0,7,None,1,15.51,1,1,Fiber Optic,23,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,93.85,635.6,0.0,0,108.57,744.1700000000001,1,1,79,3506,Competitor,Competitor had better devices
0042-RLHYP,1,Female,47,0,0,1,1,>=3,Eureka,95503,40.737431,-124.108897,23570,48681.0,1,5,69,None,1,38.39,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.7,1396.9,0.0,0,2648.91,4045.81,5,0,76,4131,,
2853-CWQFQ,1,Male,20,1,0,0,1,1,Eureka,95503,40.737431,-124.108897,23570,48681.0,0,0,1,None,1,41.39,0,1,Cable,48,0,0,0,1,0,1,1,1,Month-to-Month,1,Credit Card,59.55,59.55,0.0,0,41.39,100.94,3,0,47,5824,,
2661-GKBTK,1,Male,39,0,0,1,1,>=3,Eureka,95503,40.737431,-124.108897,23570,48681.0,1,7,60,None,1,27.2,0,1,DSL,21,0,1,0,1,1,1,1,1,Two Year,0,Bank Withdrawal,76.95,4543.95,0.0,0,1632.0,6175.95,4,0,52,5053,,
2640-PMGFL,1,Male,35,0,0,0,0,0,West Sacramento,95605,38.592745,-121.540036,12756,38255.0,0,0,27,None,1,24.72,1,1,Fiber Optic,29,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.5,2180.55,0.0,0,667.4399999999999,2847.9900000000002,1,1,91,2518,Price,Lack of affordable download/upload speed
7266-GSSJX,1,Male,43,0,0,1,1,2,West Sacramento,95605,38.592745,-121.540036,12756,38255.0,1,3,11,None,1,16.67,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.45,250.8,0.0,0,183.37,434.17,5,0,28,2606,,
5985-TBABQ,1,Female,45,0,0,0,0,0,West Sacramento,95605,38.592745,-121.540036,12756,38255.0,0,0,32,Offer C,1,33.45,1,1,DSL,5,1,0,0,0,1,1,1,1,One Year,0,Credit Card,74.75,2282.95,0.0,0,1070.4,3353.35,4,0,66,2830,,
3043-SUDUA,1,Female,35,0,0,0,0,0,West Sacramento,95605,38.592745,-121.540036,12756,38255.0,0,0,32,Offer C,1,15.53,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.9,601.55,0.0,0,496.96,1098.51,3,0,29,4374,,
3801-HMYNL,1,Male,44,0,0,1,0,0,Brooks,95606,38.809804,-122.241383,382,57241.0,1,1,1,None,1,32.35,0,1,Fiber Optic,18,0,0,0,0,1,1,1,1,Month-to-Month,0,Mailed Check,89.15,89.15,0.0,0,32.35,121.5,1,1,68,3123,Competitor,Competitor had better devices
7722-VJRQD,1,Male,38,0,0,1,0,0,Brooks,95606,38.809804,-122.241383,382,57241.0,1,8,72,None,0,0.0,0,1,Cable,15,1,0,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,60.95,4549.05,0.0,0,0.0,4549.05,4,0,21,4147,,
9800-ONTFE,1,Female,59,0,0,1,1,>=3,Brooks,95606,38.809804,-122.241383,382,57241.0,1,3,22,Offer D,1,4.67,1,1,Fiber Optic,58,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.8,1615.1,0.0,0,102.74,1717.84,5,0,37,4479,,
5442-BHQNG,1,Female,32,0,0,0,0,0,Brooks,95606,38.809804,-122.241383,382,57241.0,0,0,2,None,1,44.77,0,1,Fiber Optic,9,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.35,139.25,0.0,0,89.54,228.79000000000002,5,0,73,3430,,
4484-CGXFK,1,Female,45,0,0,0,0,0,El Dorado,95623,38.63153,-120.842609,4097,55878.0,0,0,3,None,1,25.96,0,1,DSL,7,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,55.3,196.15,0.0,0,77.88,274.03,1,1,96,3190,Dissatisfaction,Product dissatisfaction
1084-MNSMJ,1,Female,63,0,0,1,0,0,El Dorado,95623,38.63153,-120.842609,4097,55878.0,1,>=10,51,Offer B,1,33.93,0,1,DSL,13,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,85.5,4421.95,0.0,0,1730.43,6152.38,3,0,43,6261,,
1791-PQHBB,1,Female,28,1,0,0,1,2,El Dorado,95623,38.63153,-120.842609,4097,55878.0,0,0,2,Offer E,1,32.06,0,1,Cable,52,1,0,0,0,0,1,1,1,Month-to-Month,1,Credit Card,61.2,125.95,0.0,0,64.12,190.07,4,0,31,5056,,
8845-LWKGE,1,Female,56,0,0,1,1,1,El Dorado,95623,38.63153,-120.842609,4097,55878.0,1,4,30,Offer C,1,36.74,0,1,Cable,18,0,0,1,1,1,0,0,1,One Year,1,Bank Withdrawal,64.5,1985.15,0.0,0,1102.2,3087.3500000000004,5,0,60,2215,,
6127-ISGTU,1,Female,34,0,0,1,0,0,Garden Valley,95633,38.852544,-120.837669,2536,70938.0,1,1,16,None,1,6.82,1,1,Fiber Optic,7,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.95,1378.25,0.0,0,109.12,1487.37,3,1,67,3075,Attitude,Attitude of support person
3006-XIMLN,1,Female,34,0,0,0,0,0,Garden Valley,95633,38.852544,-120.837669,2536,70938.0,0,0,2,None,1,42.89,1,1,Fiber Optic,13,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.2,193.8,0.0,0,85.78,279.58000000000004,2,1,79,5299,Dissatisfaction,Lack of self-service on Website
8999-YPYBV,1,Male,63,0,0,1,0,0,Garden Valley,95633,38.852544,-120.837669,2536,70938.0,1,3,45,Offer B,1,30.8,0,1,Cable,3,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,84.35,3858.05,0.0,0,1386.0,5244.05,3,0,35,3403,,
9921-QFQUL,1,Female,33,0,0,1,0,0,Garden Valley,95633,38.852544,-120.837669,2536,70938.0,1,2,23,Offer D,1,22.17,1,1,Fiber Optic,15,0,0,1,0,0,1,1,1,Month-to-Month,0,Credit Card,90.15,2044.95,0.0,0,509.91,2554.86,4,0,50,5110,,
5692-FPTAH,1,Female,32,0,0,0,0,0,Nicolaus,95659,38.788898,-121.608624,751,54444.0,0,0,1,None,1,38.31,0,1,Cable,26,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,45.4,45.4,0.0,0,38.31,83.71000000000001,2,1,67,2168,Dissatisfaction,Network reliability
1934-MKPXS,1,Male,21,1,0,1,0,0,Nicolaus,95659,38.788898,-121.608624,751,54444.0,1,3,33,None,1,49.37,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,620.55,0.0,0,1629.2099999999998,2249.7599999999998,5,0,59,3636,,
9128-CPXKI,1,Female,36,0,0,0,0,0,Nicolaus,95659,38.788898,-121.608624,751,54444.0,0,0,59,None,1,30.44,0,1,Fiber Optic,30,0,0,1,0,1,1,1,1,Two Year,0,Bank Withdrawal,95.8,5655.45,0.0,0,1795.96,7451.41,3,0,45,5470,,
1025-FALIX,1,Female,49,0,0,0,0,0,Nicolaus,95659,38.788898,-121.608624,751,54444.0,0,0,26,None,1,37.51,0,1,Fiber Optic,30,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.05,1815.65,0.0,0,975.26,2790.91,3,0,23,5379,,
0617-FHSGK,1,Male,62,0,0,0,0,0,Rancho Cordova,95670,38.602723,-121.279913,49729,55656.0,0,0,49,None,1,19.08,1,1,Fiber Optic,24,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,75.2,3678.3,0.0,20,934.92,4633.22,2,1,90,5283,Price,Extra data charges
2373-NTKOD,1,Male,40,0,0,0,0,0,Rancho Cordova,95670,38.602723,-121.279913,49729,55656.0,0,0,8,Offer E,1,25.72,0,1,Cable,24,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,66.25,546.45,0.0,0,205.76,752.21,5,0,60,3026,,
0961-ZWLVI,1,Male,35,0,0,0,1,>=3,Rancho Cordova,95670,38.602723,-121.279913,49729,55656.0,0,0,49,None,1,4.76,1,1,Fiber Optic,58,1,1,1,0,1,1,1,1,One Year,1,Credit Card,109.2,5290.45,0.0,0,233.23999999999998,5523.69,3,0,44,6005,,
7148-XZPHA,1,Male,43,0,0,1,1,>=3,Rancho Cordova,95670,38.602723,-121.279913,49729,55656.0,1,9,55,None,1,13.45,0,1,Fiber Optic,53,0,1,0,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,79.4,4238.45,0.0,0,739.75,4978.2,4,0,32,4162,,
2858-MOFSQ,1,Female,50,0,0,0,0,0,Rio Oso,95674,38.954144,-121.482536,947,74583.0,0,0,17,None,1,24.31,1,1,DSL,21,0,0,1,0,0,0,0,1,One Year,1,Mailed Check,55.85,937.5,0.0,0,413.27,1350.77,2,1,76,5472,Price,Price too high
9337-SRRNI,1,Male,64,0,0,0,1,>=3,Rio Oso,95674,38.954144,-121.482536,947,74583.0,0,0,66,Offer A,1,23.81,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.3,1673.8,0.0,0,1571.4599999999998,3245.2599999999998,4,0,56,6019,,
7816-VGHTO,1,Female,61,0,0,1,1,2,Rio Oso,95674,38.954144,-121.482536,947,74583.0,1,7,6,Offer E,0,0.0,0,1,Cable,10,0,1,1,1,0,0,0,0,Two Year,0,Credit Card,40.55,217.5,0.0,50,0.0,267.5,5,0,30,2866,,
6856-RAURS,1,Female,50,0,0,0,0,0,Rio Oso,95674,38.954144,-121.482536,947,74583.0,0,0,2,None,1,41.08,1,1,Fiber Optic,25,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,74.9,136.05,0.0,0,82.16,218.21,4,0,62,2044,,
7005-CCBKV,1,Male,53,0,0,0,0,0,Thornton,95686,38.157794,-121.520223,1472,31438.0,0,0,6,None,1,21.97,0,1,Fiber Optic,9,0,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,84.4,556.35,0.0,0,131.82,688.1700000000001,3,1,77,4539,Dissatisfaction,Service dissatisfaction
0362-ZBZWJ,1,Male,46,0,0,0,0,0,Thornton,95686,38.157794,-121.520223,1472,31438.0,0,0,36,None,1,24.66,1,1,Fiber Optic,22,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,84.9,3067.2,0.0,0,887.76,3954.96,1,1,69,2455,Attitude,Attitude of service provider
5223-UZAVK,1,Male,51,0,0,0,0,0,Thornton,95686,38.157794,-121.520223,1472,31438.0,0,0,64,Offer B,1,9.95,0,1,Fiber Optic,2,1,1,0,0,1,1,1,1,One Year,1,Credit Card,100.3,6603.8,0.0,0,636.8,7240.6,5,0,77,4986,,
1535-VTJOQ,1,Female,19,1,0,0,0,0,Thornton,95686,38.157794,-121.520223,1472,31438.0,0,0,24,None,1,26.64,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.15,553.0,0.0,0,639.36,1192.3600000000001,5,0,56,3904,,
6376-GAHQE,1,Male,48,0,0,0,0,0,Dutch Flat,95714,39.197215,-120.83679,350,54327.0,0,0,4,Offer E,1,42.8,0,1,Fiber Optic,28,0,0,0,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,77.85,299.2,0.0,10,171.2,480.4,2,1,65,2140,Other,Don't know
0702-PGIBZ,1,Male,28,1,0,0,0,0,Dutch Flat,95714,39.197215,-120.83679,350,54327.0,0,0,4,Offer E,1,26.16,1,1,Fiber Optic,85,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.7,364.55,1.48,0,104.64,467.71,2,1,91,2777,Competitor,Competitor made better offer
4652-ODEVH,1,Male,43,0,0,1,1,>=3,Dutch Flat,95714,39.197215,-120.83679,350,54327.0,1,>=10,45,None,1,47.31,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Mailed Check,24.45,1088.25,0.0,0,2128.9500000000003,3217.2000000000003,5,0,57,3586,,
1319-YLZJG,1,Male,62,0,0,1,0,0,Dutch Flat,95714,39.197215,-120.83679,350,54327.0,1,9,12,Offer D,1,39.0,0,1,Fiber Optic,7,1,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.6,959.9,0.0,0,468.0,1427.9,4,0,31,2499,,
5052-PNLOS,1,Male,50,0,0,0,0,0,Echo Lake,95721,38.851842,-120.076204,69,57241.0,0,0,3,Offer E,1,13.83,1,1,Fiber Optic,14,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,105.35,323.25,0.0,0,41.49,364.74,3,1,65,3662,Other,Poor expertise of online support
6439-LAJXL,1,Male,47,0,0,1,0,0,Echo Lake,95721,38.851842,-120.076204,69,57241.0,1,2,9,Offer E,1,34.64,0,1,DSL,7,1,1,0,1,1,0,0,1,Month-to-Month,1,Mailed Check,68.95,593.85,0.0,0,311.76,905.61,3,0,29,2452,,
9298-WGMRW,1,Female,26,1,0,1,0,0,Echo Lake,95721,38.851842,-120.076204,69,57241.0,1,4,72,Offer A,1,24.32,1,1,Fiber Optic,76,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,115.5,8312.75,0.0,0,1751.04,10063.79,3,0,44,4697,,
3777-XROBG,1,Female,52,0,0,1,1,2,Echo Lake,95721,38.851842,-120.076204,69,57241.0,1,4,58,None,1,43.52,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.55,1079.65,0.0,0,2524.1600000000003,3603.8100000000004,4,0,78,4125,,
2386-LAHRK,1,Male,22,1,0,0,0,0,Weimar,95736,39.00978,-120.978273,31,43355.0,0,0,1,None,1,14.58,0,1,DSL,73,0,0,0,0,1,0,0,1,Month-to-Month,1,Mailed Check,53.5,53.5,0.0,0,14.58,68.08,1,1,80,5094,Dissatisfaction,Product dissatisfaction
5777-KJIRB,1,Female,61,0,0,0,0,0,Weimar,95736,39.00978,-120.978273,31,43355.0,0,0,40,None,1,23.28,0,1,Cable,6,0,0,1,0,0,0,0,1,One Year,1,Credit Card,50.25,2023.55,0.0,0,931.2,2954.75,5,0,25,2449,,
8544-JNBOX,1,Male,31,0,0,0,0,0,Weimar,95736,39.00978,-120.978273,31,43355.0,0,0,72,Offer A,1,23.43,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.8,1521.2,0.0,0,1686.96,3208.16,5,0,57,4626,,
2680-XKKNJ,1,Female,60,0,0,0,0,0,Weimar,95736,39.00978,-120.978273,31,43355.0,0,0,8,None,1,17.52,0,1,DSL,28,1,1,0,1,0,0,0,0,One Year,0,Bank Withdrawal,58.2,469.25,0.0,30,140.16,639.41,4,0,52,3325,,
0516-WJVXC,1,Female,21,1,0,0,0,0,Sacramento,95818,38.556306,-121.495817,21313,58272.0,0,0,5,None,1,3.61,0,1,DSL,69,1,0,0,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,54.2,308.25,0.0,0,18.05,326.3,1,1,78,5476,Dissatisfaction,Network reliability
1735-XMJVH,1,Male,51,0,0,1,1,>=3,Sacramento,95818,38.556306,-121.495817,21313,58272.0,0,0,8,Offer E,1,34.87,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,19.35,152.6,0.0,0,278.96,431.55999999999995,3,0,58,5416,,
2072-ZVJJX,1,Male,47,0,0,1,0,0,Sacramento,95818,38.556306,-121.495817,21313,58272.0,1,5,68,Offer A,1,22.83,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,25.25,1728.2,0.0,0,1552.4399999999998,3280.64,3,0,70,4571,,
4450-YOOHP,1,Female,56,0,0,0,0,0,Sacramento,95818,38.556306,-121.495817,21313,58272.0,0,0,39,None,0,0.0,0,1,DSL,6,0,0,1,0,1,1,1,1,Month-to-Month,1,Credit Card,50.65,1905.4,3.51,0,0.0,1901.89,4,0,31,5433,,
8809-RIHDD,1,Male,47,0,0,1,0,0,Sacramento,95827,38.549185,-121.328386,19611,50528.0,1,1,72,None,1,3.07,1,1,Fiber Optic,23,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,103.4,7372.65,0.0,0,221.04,7593.69,3,1,83,5055,Price,Lack of affordable download/upload speed
3070-BDOQC,1,Female,38,0,0,0,0,0,Sacramento,95827,38.549185,-121.328386,19611,50528.0,0,0,60,None,1,16.81,0,1,Fiber Optic,21,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,99.65,5941.05,0.0,0,1008.5999999999999,6949.65,4,0,41,4616,,
4001-TSBTV,1,Female,49,0,0,1,1,2,Sacramento,95827,38.549185,-121.328386,19611,50528.0,1,5,58,Offer B,1,40.74,0,1,Fiber Optic,17,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,91.55,5511.65,0.0,0,2362.92,7874.57,3,0,49,6423,,
8224-UAXBZ,1,Female,55,0,0,1,0,0,Sacramento,95827,38.549185,-121.328386,19611,50528.0,1,7,58,None,0,0.0,0,1,DSL,29,1,1,0,0,1,0,0,1,One Year,1,Bank Withdrawal,45.35,2540.1,4.08,0,0.0,2536.02,3,0,41,5137,,
1142-WACZW,1,Male,64,0,0,0,0,0,Chico,95926,39.745712,-121.84333,35808,37296.0,0,0,2,None,0,0.0,0,1,Cable,11,0,0,0,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,29.85,75.6,0.0,0,0.0,75.6,2,1,95,4268,Other,Don't know
5035-PGZXH,1,Female,49,0,0,0,0,0,Chico,95926,39.745712,-121.84333,35808,37296.0,0,0,56,None,1,32.43,1,1,Fiber Optic,2,0,1,1,0,1,1,1,0,One Year,1,Bank Withdrawal,106.8,5914.4,0.0,30,1816.08,7760.48,3,0,49,6161,,
7808-DVWEP,1,Male,51,0,0,1,0,0,Chico,95926,39.745712,-121.84333,35808,37296.0,1,3,3,None,1,31.06,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.0,49.65,0.0,0,93.17999999999999,142.82999999999998,3,0,44,3985,,
7727-SHVZV,1,Female,56,0,0,0,0,0,Chico,95926,39.745712,-121.84333,35808,37296.0,0,0,9,None,1,43.83,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.5,150.35,0.0,0,394.46999999999997,544.8199999999999,4,0,54,4883,,
2919-HBCJO,1,Female,36,0,0,0,0,0,Downieville,95936,39.578792,-120.780786,404,53214.0,0,0,4,None,1,24.09,0,1,Fiber Optic,17,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,76.65,333.6,0.0,0,96.36,429.96000000000004,1,1,90,4580,Other,Moved
6416-YJTTB,1,Male,20,1,0,0,0,0,Downieville,95936,39.578792,-120.780786,404,53214.0,0,0,11,Offer D,1,8.48,0,1,Fiber Optic,52,1,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.5,795.65,0.0,0,93.28,888.93,4,0,57,2278,,
3892-NXAZG,1,Male,56,0,0,1,1,1,Downieville,95936,39.578792,-120.780786,404,53214.0,1,4,72,Offer A,1,5.81,1,1,Fiber Optic,29,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,114.05,8289.2,0.0,0,418.32,8707.52,4,0,72,6254,,
7601-WFVZV,1,Male,35,0,0,0,0,0,Downieville,95936,39.578792,-120.780786,404,53214.0,0,0,1,Offer E,1,17.94,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.55,19.55,0.0,0,17.94,37.49,4,0,79,3718,,
2834-SPCJV,1,Male,40,0,0,1,0,0,Rough And Ready,95975,39.225634,-121.156163,1601,57969.0,1,1,52,None,1,38.37,0,1,Fiber Optic,14,1,0,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,84.1,4348.65,0.0,0,1995.2399999999998,6343.889999999999,1,1,75,6216,Competitor,Competitor had better devices
5419-JPRRN,1,Male,32,0,0,0,0,0,Rough And Ready,95975,39.225634,-121.156163,1601,57969.0,0,0,1,None,1,10.38,1,1,Fiber Optic,7,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.45,101.45,0.0,0,10.38,111.83,1,1,77,4390,Price,Extra data charges
2984-AFWNC,1,Female,52,0,0,0,0,0,Rough And Ready,95975,39.225634,-121.156163,1601,57969.0,0,0,3,None,1,17.01,0,1,Fiber Optic,28,0,1,0,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,95.4,293.15,0.0,0,51.03,344.17999999999995,3,0,70,2813,,
0536-ESJEP,1,Male,48,0,0,1,0,0,Rough And Ready,95975,39.225634,-121.156163,1601,57969.0,1,8,54,None,1,14.18,0,1,DSL,25,1,1,0,0,1,1,1,1,Two Year,1,Bank Withdrawal,74.55,4191.45,0.0,0,765.72,4957.17,4,0,59,4544,,
3523-QRQLL,1,Female,22,1,0,1,0,0,Bieber,96009,41.083464,-121.107929,595,56563.0,1,1,22,None,1,35.04,0,1,DSL,76,0,1,0,0,1,1,1,1,One Year,1,Bank Withdrawal,69.5,1498.2,49.57,0,770.88,2219.51,2,1,94,5922,Competitor,Competitor offered more data
5193-QLVZB,1,Male,52,0,0,0,0,0,Bieber,96009,41.083464,-121.107929,595,56563.0,0,0,63,Offer B,1,48.75,1,1,Fiber Optic,21,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,104.75,6536.5,0.0,0,3071.25,9607.75,5,0,30,5882,,
8190-ZTQFB,1,Male,50,0,0,0,0,0,Bieber,96009,41.083464,-121.107929,595,56563.0,0,0,41,None,0,0.0,0,1,Cable,8,0,0,1,0,1,1,1,0,One Year,1,Bank Withdrawal,51.35,2075.1,0.0,80,0.0,2155.1,5,0,59,5622,,
4753-PADAS,1,Female,23,1,0,1,0,0,Bieber,96009,41.083464,-121.107929,595,56563.0,1,2,67,Offer A,1,25.46,1,1,Fiber Optic,73,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,105.7,6816.95,0.0,0,1705.8200000000002,8522.77,4,0,68,5027,,
0461-CVKMU,1,Female,45,0,0,1,0,0,Oak Run,96069,40.689243,-122.037023,829,36310.0,0,0,23,None,1,38.81,0,1,Fiber Optic,28,0,1,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,83.8,1900.25,0.0,0,892.6300000000001,2792.88,1,1,80,5737,Attitude,Attitude of support person
